id,tweet
31919,@AmericanAir what's the reasoning for switching the flights out of yyc to dfw to 1 a day? From a 14:30 departure to a 06:05 departure sucks
77089,".@VanessaBrownTV So sorry about your grandma.  @AmericanAir gets ""F"" in customer service. #FAIL."
140690,Of course my @SouthwestAir flight is #delayed _ just get me to @LauraAnnYall plz!!!!
62101,@AmericanAir never happens with @Delta @SouthwestAir
8006,[scotland@united-kingdom] yum install freedom 90%[============] 10.3   --.-K/s    in 307years Error: Scotland votes No Installation Failed!
91923,@JetBlue in PUJ waiting to leave on flt 896. They r telling us the plane is coming from santo Domingo. Doesn't it come fr boston?
114363,@united @TheChainsmokers sounded like hell.
101978,@harris lol @united is your abusive lover. Just leave her!
98539,These young gents are all waiting in line for an interview with @AlaskaAir. Throttle On! #Avgeek @AirlineReporter http://t.co/IGidnbERvu
145998,@DeltaAssist #dl1361 waiting for a slip abt the fuel and the guy bringing it apparently forgot to bring the slip back. Frustrating.
77007,@AaronCarpenter @AmericanAir poor Aaron lmaaoo
128172,"@united it's Friday night...I certainly dont want to be wasting on your delays. due to an ""unprepared aircraft"" this AM #poorcustomerservice"
115097,Up in the Air? RT @brianmccormick: I just watched an entire movie while on hold with @SouthwestAir.
149358,Travelers scramble after #iPad issues delay @AmericanAir flights http://t.co/S6PzMgskDZ via @usatoday
150195,Travelers scramble after #iPad issues delay @AmericanAir flights http://t.co/LMyxfeck5e via @usatoday
81854,#throwbackThursday I am a mess when in coach #NYC _ #LA @virginAmerica @bellomag @pattiemallette http://t.co/22Zn0iO1Kt
28725,&amp; this is exactly why I fly @SouthwestAir  I hate @united !!!
28726,&amp; this is exactly why I fly @SouthwestAir  I hate @united !!!
72229,@filmbizpro @united I have heard more complaints about them in the last year...
97813,@karlula @united @MaxAbrahms I never fly Delta.
5959,Gracias @AmericanAir por hacerme llegar 12 horas mas tarde a mi hogar con conexi_n y en econ_mica #fail
153636,"@united I'm am a current member of ""veteran's advantage club"" and have requested to cancel the membership for no co-operation from customer"
161052,"@court_with_a_K @SouthwestAir conspiracy theorist in me: Ummmm. flying to SF? No.... couldn't be a Giants fan working there that ""lost"" it"
71942,@alma_costa @AmericanAir this is awful! Hope you get it sorted soon :( x
88309,Love that my @TripIt app actually lets me know my @AlaskaAir flight is delayed. Alaska's app...nope http://t.co/7KQ1rxBS2l
32538,Omg...@SouthwestAir kicks butt!!! They knocked an hour off my flight to Denver!!! #unfreakingbelievable 
28293,@AmericanAir I will never ever ride on your airline iff you arrest @jeromejarre . And I'm sure everyone else won't either.
102448,@BrandsSayingBae @JetBlue I don't see them addressing it. Who are they offending? Looks bad for them. but no aggrieved group to win back.
105408,@AmericanAir you cancelled flt 2310 tomorrow when there is no snow. and haven't rebooked us. We need to make a intl.connection. You suck!
10177,@AmericanAir what is your customer service number if you missed your flight
111357,@ms_TUFFANY @optich3cz @AmericanAir never mess with hecz he is a ruthless
96515,@FlyerTalk @skift I've never flown with @VirginAmerica before. They don't have lie-flat seats? Wow! I didn't know that.
119629,@AmericanAir Please stop shilling your credit card during flights. I feel bad for the flight attendant who has to read that tacky bullshit.
145965,@schneems I thought we discussed NEVER fly @United
134176,@DeltaAssist hi. we were on board when the flight leader told us to get off the plane or leave her on her own. Not really what I'd expect
94031,@DeltaAssist still waiting for updates at #DCA. Please advise. Cc @campUP_maths &amp; the rest of the bar
21175,Thought @united was bad when they secretly rebooked me for diff days. but was saved by @lufthansa service. @AmericanAir has no such luck
21176,Thought @united was bad when they secretly rebooked me for diff days. but was saved by @lufthansa service. @AmericanAir has no such luck
99671,@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is cancelled
158610,Holy Jesus. @SouthwestAir - sounds like YOU should kill yourself http://t.co/Bwo4cbEfHF
82751,"Poor judgment: ""@united: @leila_c Families with infants or children under 4 may board the aircraft when their group is called."""
96835,@DevilDogGamer just watched your @united video man. that shit got me cooking. Fuck them anally and in every possible way.
42691,Shoutout to @united for fucking up my week even more
41904,@united airlines just cancelled a flight to Portland and all of the hipsters in O'hare let out a collective sigh
21193,I will never fly @delta again.. why can't you be more like @VirginAmerica
127695,@AmericanAir I'm arriving on 2340 and missed my flight 3344
92299,@JetBlue sad to say we had to cancel our flight on the 24th
151264,@DeltaAssist hi there . there is a problem in my passenger's ticket .
157711,@united just lost the implants that were going into a patients brain tomorrow morning
96383,"@BIrvin_WVU11 @united bad idea to use ""terrorizing"" and ""plane"" in a threat"
148283,@AmericanAir 1 hour(and counting) late in air 262 tonigth. because you forgot to put gas. It is incredible #badservice
34167,@Wh1t3Rabbit @united : I got delayed the other day because a faulty coffee maker decided to piddle on the floor...
4830,United Airplines is the best airline out there. I swear I have been on a million but they never fail!! @united
151123,@Unclekage @united and never forget. @united breaks guitars.
60921,@SouthwestAir I had a dildo and a pocket pussy when I flew to Atlanta for a nicki minaj concert. When I arrived they were missing. #quepaso
164704,What are you waiting for?! Get checked in for #HeartsBreakfastInAmerica!!  You could be on the @AmericanAir flight! http://t.co/Qim6NfmJ0o
152944,_@camerondallas: . @AmericanAir can you help me. I missed my flight to Shreveport. and I need to get there!!!! Can you help please_OMFG GUYS
68481,#Frustrated that correcting an accidental flight change will cost me $184! @JetBlue #Help #PresidentsDayWeekendProbs
48912,Finally made it to St Louis. 2am. 11 hours late from Dublin! Luggage in Kansas City. Way to go @united.
60138,Complete fail at @PHXSkyHarbor w/ @SouthwestAir.... Lines for inside and curbside stretch outside the airport http://t.co/vtWPyRUorF
45485,@AmericanAir AA customer service agent lied.Now I am stuck with a car rental bill! Ticked off? Yes! Guess AA doesn't care about customers.
146801,.@united this was served in first class on flight 1041 this evening. Looked like caramelized bubblegum. tasted worse. http://t.co/ObEZf6B8cV
55059,@united yes. search ability incredibly difficult. just compare to any other site. very poor old. been like this since pre merger.
82946,"Mum: ""Where is @DruidDude? I miss Artie..."" Me: ""He got shade from @AmericanAir and couldn't make his flight over to Lima.""  "
60087,@OMGitsfirefoxx @DeltaAssist wanting that follow from them so bad xD
87876,I'm a #UnitedAirlines faithful. but I'm never mad at @virginamerica 1st class. it's simply #TheBest.._ http://t.co/fOQnS3mEi3
106562,Massive props to @united for getting me home. No wifi. but had dial up at gate. http://t.co/fVgWmqkKk3
28555,@DeltaAssist 24hrs from my scheduled flight or the flight I would switch to?
44791,I have to admit. I've never had a bad experience flying @SouthwestAir #drinktickets
165313,@JetBlue WOW you guys are basically criminals? I didn't buy the flight insurance to get CREDIT I need the money back you thieves.
83755,@JetBlue on flight 488.  Where the 7 layer dip?  Missing #SuperBowl
80763,#CX Fail: 13 trips on @SouthwestAir in 2014. website never showed travel funds. Expired in Dec. Custs should see their balance when ordering
80764,#CX Fail: 13 trips on @SouthwestAir in 2014. website never showed travel funds. Expired in Dec. Custs should see their balance when ordering
101514,Southwest grounds 128 planes after missed safety inspections http://t.co/ZbwGXJ6a1q via @mashable Cmon @SouthwestAir !!
149984,@united can't believe your flights from IAH to LAX and to LIH didn't have baby's changing tables. We had the worst experience ever :(
30867,@AmericanAir on a plane without a pilot. please learn how to accompany weather problems
58051,Nothing like a 4 hour delay from @SouthwestAir so I can no longer see my older brother on Christmas
28561,I wish I was flying @SouthwestAir  Stuck with Delta:(
146039,@SouthwestAir im on the flight to st. louis thats been delayed to 6. how is the weather gonna be?
72041,@BrandonBarash @teenystweeting @Delta @iamWalkerR @SouthwestAir A gree..... They lost mine about a year ago.  Never a problem on @Delta
144869,@DeltaAssist I would like to cancel 3 flights on an award reservation (conf # F6YQLN)
79237,@united WHY would you have a robocall at 4A.M. for a flight change in JUNE?!?! #notanemergency #bs #unacceptable
23844,so. you're wondering about my trip to #NicheParent14 ? Come see why after this. @SouthwestAir is no longer my choice. http://t.co/rv9jUg4aZl
80512,If you're gonna cancel my flight the least you can do is play me some good hold music @JetBlue 
53134,Listening to @Bibio on demand and chatting with a @VirginAmerica rep via DM about elevate status. Virgin never fails to impress me.
127162,@SouthwestAir I'll b sure to never book a ticket with #SouthWest  incase I'm being human wearing a TSHIRT or Being 2Fat #NOSOUTHWESTAIR
37312,LRT: Sad to hear the news about @JetBlue.  Wall Street ruins everything.
142332,@JetBlue great service. but a little upset with no meal on a flight to Colombia. and no options of buying a meal. only over priced snacks
138599,"Quote frm my hubby aft our epically bad #AmericanAirlines exp ""Southwest Rules"". #southwest. @SouthwestAir. @AmericanAir bags still lost."
138598,"Quote frm my hubby aft our epically bad #AmericanAirlines exp ""Southwest Rules"". #southwest. @SouthwestAir. @AmericanAir bags still lost."
61416,@ImJakePaul F @united they have always sucked at being an airline! They don't deserve you guys flying with them! #dontflyunited
162981,@DeltaAssist please help--I got kicked off my flight and am being charged $100. I thought I would miss it so I rebooked a later one. but was
83713,@stephquintero21 @JeromeASF @united that's so dumb spamming over a game.Wow Jesus! You kids never learn to be patient.xD
128063,@JetBlue --no fresh food from BOS to SAN. and no food period from SAN to BOS is not cool. You can't fly much longer in Cont. US. That's poor
97710,@tydollasign @AmericanAir i had a shit ton of probs when I flew back to Argentina with them.
116720,As someone who works in the travel industry. I support @kristen. Glad to hear @united is taking the complaint seriously.
41858,Waiting for my bus.  (@flyLAXairport) @SouthwestAir
125565,Never get sick of this view @JetBlue http://t.co/u55O8fVUOk
162796,@AmericanAir it's taken me a day longer than planned to get home...delayed and cancelled flights...not okay. #takemehome
17632,Dear @SouthwestAir as soon as @VirginAmerica has flights to Phoenix. I will never touch your airline again. They know how to operate.
103829,_@SouthwestAir: Hey. who's up for some more WINTER. huh? Anybody?  Didn't think so._  OH HECK NO!!
5403,"OH: ""If my wife wasn't so upset at me. I'd be in a rush to get home."" While waiting for a delayed @united flight #upintheair"
112243,@Parker_GamesMC @SouthwestAir I will find them. and I will kill them
520,@SouthwestAir If my kids (14 &amp; 11) are flying home from grandparents at FLL. can grandparents take them thru Security &amp; wait w/them at gate?
146770,Who is going to disrupt airline travel? Additional $1200 (2 ppl) to remove a leg from an upcoming trip is INSANE. #travel #flying @united
157443,@united inlaw's flight home to Seoul changed by 6hrs w/o an email or call. Lost $300 &amp; 1.25hrs of work sorting it out w/ you.
88119,@united Just curious as to why you don't have tv's on a HNL to DEN flight?  Missing out on some $$$.
85767,@SouthwestAir @Doritos too bad I don't smart phone - i just did 4 flights in the middle - all full flights-could have used that drink coupon
111462,@southwestair your inflight Wifi is comparable to dial up circa 1999 #awful #stepitup
166148,@AmericanAir how can it be that you can arrive before your flight begins to board and be told your too late for the flight to get on?
48585,@SouthwestAir @Benbartholomay yes but lost a day of skiing and went from A group boarding to C so the three of us can't sit together
96711,@noplasticshower I am tired of Old airport bars. No more excuses to offer great food and bar. @JetBlue
112614,.@JetBlue sucks. Thanks for canceling my flight out of Laguardia on a beautiful sunny day. @airfrance would've gotten me out on time
93917,@VirginAmerica actually our connecting flight left early so 18 people plus us missed our flight.
35443,@united arrived in green bay with my @theCHIVE luggage tags missing uncool http://t.co/9eKxM1eoe4
11110,I'm stick on a plane. sitting on the runway. waiting on the @southwestair beverage cart. Going down to Atlanta. I gotta see Outkast. I d ...
55372,. @americanair Sorry to say that your staff at #bos who handeld the luggage of #AA193 to #JFK are thieves! Chek with @saudaldakheel
103176,@harpoon_brewery @JetBlue I need to fly them ASAP. Miss my Harpoon in Minnesota.
20555,It seems it's my last flight ever with @Qantas and @AmericanAir ... 2 issues with you in less than 2 weeks ... #ByeBye
26197,@united I understand that but the thing is that this has been a series of problems over the past few months of travel.
63746,.@Orbitz @AlaskaAir Thank you both for having the absolute worst cancellation and rebooking policies. Thank you for robbing me. 
152774,@DeltaAssist I arrived on DL101 from Atl to b aires and suitcase is missing a wheel. Quite some force was involved! http://t.co/Sm6ywzfKJ3
136681,Incredible display of inefficiency at @AmericanAir. Tons of unneeded stress for travelers at @KCIAirport. #annoying http://t.co/YW2mgRmqDB
158629,@JetBlue I've killed app and restarted - but hadn't gone to that extreme
159357,Just read some flight attendant for @SouthwestAir wouldn't let a woman make an emergency call to her husband and he killed himself... -_-
51555,@realdonjamieson @EddieTrunk @united No! Because he lost so much weight!! 
74770,@wesleystromberg @VirginAmerica how dare you leave right before the meetup
142186,@SouthwestAir when will flight 2228 finally leave???
136448,@DeltaAssist @delta automated customer care really really bad example of #automation
38130,@united poor services @ Newark today
121593,glad I paid extra to land back in nj at reasonable hr. wait there's problem with the plain. No part u say &amp; and at least 1hr 2 fix @united
144908,2 flights in 2 days. @AmericanAir cancelled or delayed. I could drive DC to NY faster. May have to go back to @united
144909,2 flights in 2 days. @AmericanAir cancelled or delayed. I could drive DC to NY faster. May have to go back to @united
133862,I already had 3 complaints before boarding the flight from jfk. Flight#1601 @AmericanAir 
92389,Dear @JetBlue will my flight 434 SFO to Boston tomorrow. leaving SFO at 8amPST be cancelled? Blizzard conditions through Monday...
60158,S/O to my @united pilot for opening the plane door for a forgetful and late me. You're the real MVP of today.
36957,First and last time on @AlaskaAir. I got better service and schedule on Koryo Air - the North Korea airline. #terrible #airline
102238,@united @DENAirport now I WANT a delay! Please don't let me miss UA5536 to FCA. I'll be stuck until tomorrow! #StrandedInMKE #airlinehostage
170626,_@holgermu: Serious decay in the @United Lounge in #SFO international Terminal. #Sad http://t.co/iMksO1YLqD_ #BeCareful
170622,Serious decay in the @United Lounge in #SFO international Terminal. #Sad http://t.co/WVJqJRojun
23518,@ryanlmurray @AmericanAir they just don't get it. Never have. I'll roll with @SouthwestAir whenever possible. They treat me like a customer
23517,@ryanlmurray @AmericanAir they just don't get it. Never have. I'll roll with @SouthwestAir whenever possible. They treat me like a customer
112266,@SouthwestAir I SWEAR TO GOD IF YOU CAN'T GET HIS STUFF BACK I WILL BE SO ANGRY AND KILL SOMETHING
148699,@SouthwestAir not a problem. We did our research found it to be a scam and your company is not involved.
133412,@charliekirk11 @AmericanAir its really bad Charlie....#fightthefees 
3282,@DeltaAssist Hello. I am travelling from Amsterdam to Mumbai on 21st Sept. I have seen that this flight has cancelled since last 7days.
56238,Hey @AmericanAir. glad my wife could find out about her flight delay via the Kayak App since your people are not capable of announcing it.
13950,I don't feel like dealing with @AmericanAir and their lies today...
66228,Gross. @United is a terrible airline. They didn't let us board first with the baby either. http://t.co/3w4BdLOnz5
123982,@AmericanAir waiting for my son since you want to charge for a 14yr old to walk off a plane! 40min wait for flight att to bring him  #2955
149344,Epic fail by @UnitedAirlines @united who failed to provide wheelchair assist for my injured fiance to board our flight. (1/2)
112367,@TSA @Delta @DeltaNewsroom @united dozens may miss their flights bc of security line. Need more lanes open. People here came an HR+ early.
116004,Just landed in @fly2ohare on @USAirways walked off plane to h gates.  Never knew these existed.  Get me back to terminal 1 and @united
114058,@JetBlue @kimmer724 hearing now there will be no flight til am or bussing to another airport?
109307,Quite a bumpy ride on @AmericanAir Maybe if the plane was bigger or had tvs. it wouldn't be so bad. will never take American Airlines again!
41290,@united poor @AaronCarpenter he is homeless now. Find her in the airport and give him a sweather its cold!
141795,@AmericanAir  my last 4 journeys with you have had massive delays/issues. I'm afraid I can't do it much longer. #dissapointed
95937,WTF? Booking hotel+air thru @Expedia gets me miles on @AmericanAir but not points w @HiltonHotels. That's why the face. Fail
123864,@AmericanAir I here by declare I will never fly American Airlines again. Terrible....
28298,@JoeJONeill @DeltaAssist @TheVampsband probably it's not missing *grins*
12573,@LisaMcIntire We will never leave you Lisa! @VirginAmerica gird your loins. fancypants. Hell is coming.
34066,@JensenAckles @AlaskaAir @jarpad you always have the issue HAHAHAHA
54136,@SouthwestAir Your flight attendant on flight 597 from DAL to STL was quite rude. I believe he needs to be trained according to the SW way.
87256,@ColleenB123 @AmericanAir omg I would be exploding. Why :( puppies in the cabin wouldn't be bad!!!
156350,@SouthwestAir My last 2 flights from LGA to KC have been delayed 2+ hours. Bad luck or do I need to find another airline for future?
20497,@JetBlue you break my pockets and the linings of my and he bag goes bad.. http://t.co/eedS6DivNf
89340,@AmericanAir It's not a delay!!! Have a live person read these tweets or just don't respond.
63945,@TonyBalbone Lol and still just awful they left a Dog out in the cold &amp; rain like that! Here Ya go @united How terrible of you!
39970,I've never had a 'general' assist with boarding a plane @DeltaAssist #badattitude #Atlanta 2 #Houston 141p  still __ u #delta !
49532,@DeltaAssist telling Seahawks fan to turn shirt inside out. Shame on you.
80182,Think we might be delayed?  730 departure. No plane at 715 @AmericanAir @dfwairport http://t.co/SqNPCkNwEh
141455,@united @AwesomestBen you can always count on United being delayed everywhere.
12083,@samkottler This is why I almost never fly @united any more. Too much bullshit. :/
1717,Finally boarded my @AmericanAir flight!!! GRR ---&gt; ORD. First stop. Chicago. I'm finally heading back to LA!!! __
75191,@stephaniejoplin @SouthwestAir can't be worse than the one in my flight this afternoon
158552,@JetBlue I forgot to tell you on N316JB Seat 14D the LiveMap was frozen. 2nd E190 I've been on with that issue.
168722,@jrichlive @VirginAmerica That is beyond insane. Hope you get out soon!
162798,@AmericanAir American. I booked a ticket but at the moment I was choosing the seats the page switched off. How to confirm if I succeeded (+)
156510,Dang Jacob's really mad.  @united you really should reply to @JacobWhitesides soon...
78661,@DLoesch @AmericanAir But no problem bringing casings with bullets. powder. and primers. #facepalm
28675,I have two days. Wait. RT @ENB1982: Guess I'll go ahead and order this $25.00 gift card from @SouthwestAir for @ACB_1219
16062,Meanwhile. I'm sitting in the lovely T3 @LASairport waiting for my @JetBlue flight to @LBAirport  #crewlife #nonrev
41704,Hey @JetBlue how about a functioning AC in your waiting room in PAP. I think it the least one can do for paying clients #sweating #needwater
94370,@DeltaAssist my flight was cancelled from Mexico to Memphis. I am now stuck in Altanta. Ga.. Are there any earlier flights back today?
117754,I just expect bad things from @united when I fly them
82004,Ireland. me and my grandfather were planning a trip but he passed away due to cancer and we never had the chance @JetBlue #FlyingItForward
154302,.Srry @RoamingBrummie @VirginAmerica exempt from the garbage list IMO. Never had a bad flight.
133812,Seat 1C on a CRJ700 operated by mesa for @united express. No wifi. http://t.co/sKyAGDWDP9
80679,@DeltaAssist my prtner &amp; I booked a flight from LAS-JFK tomorrow DL2658 apparently it's cancelled due to bad weather? When's the nxt flight?
91418,Bargain not: computer glitch @united US$70 First Class fares cancelled outright http://t.co/ubWvTTXJvG #travel #airlines #USA #ff #ttot
46885,@AlaskaAir rocks...flight delayed from SJC to PDX and they gave everyone a food voucher.  Very nice!!  #customerservice
70995,@AlaskaAir Bad Karma?
63862,My NYE resolutions is to get @VirginAmerica to upgrade me to first class for my flight to LA on Feb 18th! Please! never flown 1st class !
138463,@SouthwestAir .. Made it with 1 minute to spare. Not mad at yall. Delta was in our spot in Atlanta. 
136227,@AmericanAir 5662 they thought we were going to miss our connecting flight but we made it at 2:20 and couldn't get on another flight until 9
89256,@united HELLO dm us back our son is missing and we need to contact him
158574,@SouthwestAir too late for that. My flight was 2 hours late and I missed a business dinner.
109140,@DeltaAssist if I book a sky miles trip today and later today find out the timing doesn't work. can I cancel and get my miles back?
29225,@rcadden @Gogo @AmericanAir yes!  The service/speeds has been so bad lately.
35456,@AmericanAir hi! I just got a notification that my flight from Hong Kong to BKK got cancelled as I was boarding the plane to HK. 1/2
164093,@SouthwestAir what's going on with your prices from smf to sna? @jetblue is killing you with their prices to long beach!
170074,Come on @united!  First class ticket but no club access?  #fail
7834,@united wish they had never bought Continental. Every flight cancelled or delayed. Last 4 months have been diabolical.
62991,Another upgrade from @AlaskaAir Sorry @pdxlilbird that you are stuck in the back. 
84435,@DeltaAssist flight cancelled. Need next flight out. Ticket number 00675338559 . New York to New Orleans.
76703,.@united not totally the point but just like the flight attendants that totally missed the guy next to me w/his tray down for landing. Solid
151907,@united epic fail today. Still don't understand why my connecting flight was cancelled in Houston. 730 flight is oversold=no chance of sby.
81511,This never happens. @AlaskaAir #emptyseat http://t.co/VT4uB178hA
61875,@VirginAmerica I was mistakenly double booked and just got a full refund. Never would have happened with another airline! Thank you!
121592,Thanks @AlaskaAir for ruining my plans to lay in a big comfy bed by 5! 
97923,@SouthwestAir not a fan of your holding music. which I've been listening to for over an hour now..... sigh
70755,Shoot. Booked two 1st class &amp; 3 coach tix on @AlaskaAir. One 1st class psg cannot make it &amp; $450 fee to switch one coach psg to 1st class.
45550,Flying w/musical instruments is a pain. Waiting for 1 airline to step up @AmericanAir care 2 join the conversation w/an elite status member?
148607,Just had the most exemplary and most abysmal service with @united in the space of 20min #rollercoaster #phonecallsarehard #GoGermanDesk
140484,@prioritypasscom members will no longer have access to @united Club lounges from next month http://t.co/pYJOA2gCw5
40529,@united andrea hates u lol
27960,@DeltaAssist You saved my life.  I missed an accident on 494 because of the delays. :)
113175,@AmericanAir yes. major waste of time. I don't like doing business with those that don't care about taking care of their customers. #avoid
48224,I NEVER use my award miles with @British_Airways because of their excessive fuel charges. @AmericanAir or @airberlin are the only way to go
115444,@DeltaAssist yes. I need to cancel it.
35085,@united I'd suggest checking with @dbhurley. seems he's having a few more issues than me.  AFAIK. my itinerary looks OK.
166007,I'm so sad .. that I won't make it to New York for #mysteryland .... @united let me down once more  Impossible to make it in time!!
114131,Still waiting to see a @SouthwestAir flight attendant who is as funny as he/she this they are.
111460,@DennisFlysFast @united Yes the United flights are cancelled today.
5778,_@NoOne538: Flight is cancelled. Hopefully @SouthwestAir will improve the @AirTran side of things_             2 for 2 now! Your on a roll!
8288,#AA @AmericanAir our friend @GabrielaSotoZ is still waiting! @fjlarav @iacamacho75 @oswaldoalvarez @EAP724 http://t.co/PM4HiCOApJ
97761,@conz @AmericanAir I hope you get on a flight much sooner than that. That is a long delay.
11035,Just sitting here on the runway at the wrong airport. Can I have more peanuts while I'm waiting. @SouthwestAir?
74319,@DeltaAssist do you guys have an email I can contact delta airlines at Id like to discuss a problem I have with them
47766,@DAVIDANDTAMELA: I hate flying @southwestair . Really feel like I was racially  profiled this morning by Bart in Raleigh Nc. NEVER AGAIN.
25418,@MichelleDBeadle @AmericanAir . Airport in Cancun was wrecked by a Hurricane. it took me forever to get reimbursed by American. worthless.
115854,@jmspool Sigh. I have that card. too. Looks like I'll be avoiding #theNewAmerican @AmericanAir @USAirways
132716,Only @AmericanAir will have everyone board a plane and forget the pilot's seats were broken :-))
11854,@VirginAmerica you're Killing us with this waiting game on the red eye from LAX! An hour on the Tarmac and still waiting.
54498,asked the crew to call @united on the ground to alert our connection. which we will not miss entirely. and the flight attendant said NO
30919,@wuzupwidat @JetBlue @NY_NJairports @Terminal5NYC @ak47milwaukee @bestbuy_theater feye timber bad earnings  $26.84*  7.4121.64%
136463,.@united I filled that in last year and no response. the issue now is 80+% of the time cant connect in the first place. On wifi flights.
25015,@DeltaAssist can i get past receipts in accordance with german law? My employer is having problems with receipts from the U.S. CS line
136031,Today is exactly why @VirginAmerica will succeed and @AmericanAir will become the next TWA #TBT #travel #badbusiness
167775,I hate flying @AmericanAir crew didnt show. reserve crew was late. Flight gets delayed and miss our take off window. i like @SouthwestAir
167774,I hate flying @AmericanAir crew didnt show. reserve crew was late. Flight gets delayed and miss our take off window. i like @SouthwestAir
113626,@DeltaAssist @delta help!! I just realized lost my Pandora bracelet on flt 1669 ATL to MCO last night. Any chance it was found? Devastated..
111139,@united this has become a recurring problem anytime I seem to land at LAX these days.  You all need to find (and communicate) a solution
61291,@ash_brumbaugh alright i never specified the date  @JetBlue whens the next flight to Ecuador???
119198,I have never been so disrespected by a flight attendant @AmericanAir on flight 292 LAX TO JFK.
104994,@DeltaAssist I broke my leg skiing. Is there a way to get a seat closer to the front and change my flight without a fee?
136071,@americanair What weather caused my families flight from sna-Dfw tonight to be cancelled? I don't see weather issues anywhere!!! Help?
96607,Southwest has cancelled all departures and arrivals at BNA starting at 5 p.m. CST today. Contact @SouthwestAir for more info. #BNAsnow
87430,That @United sells admission to #unitedclubs @flySFO is offensive. These are depressing dumps verging on a health hazard. Huge fail.
52162,WTF @AmericanAir you cancel AA3370 to DC and tell an entire plane load of passengers to go from JFK to LGA to catch the flight from there??
18469,@thedesignair @VirginAmerica Never thought about that but makes perfect sense.
160638,@AmericanAir gauges customers that change flights in same class on same day. Mad after flying 3M miles on AA #badcustomerservice #beware
162573,@AmericanAir wanted to say that I hate the new IVR. As an EXP. I like to speak to humans and be immediately recognized. Too many prompts! Tx
42427,@DeltaAssist Issue was the gate agent at SLC to SEA flt 1857. Came from HNL without issue. Headed to ANC. Will
121075,Never been A1 before http://t.co/PDwaaMmtoe @southwestair #almosthome #sxsw
45074,I don't fly but if I did I wouldn't fly @JetBlue they are discriminating and very judgmental. Boo you suck!
165748,@MarkMcCleskey @SouthwestAir @ChrisVernonShow @BrocCouling @MaxsSportsBar Maybe they're upset about her not playing this year.
92866,@AmericanAir Don't tell people they have a 50-minute delay and can head into the terminal if youre going to page them back 10 minutes later.
51144,@JosinaAnderson @Edwerderespn @AmericanAir or ohare!!!!! Ugh
137197,@bobguiney @Delta @DeltaAssist Once got stuck at PDX for 6hrs that sucked hope you get out soon
118804,Shout out to @SouthwestAir for yet again leaving late. 2nd time in a week I've left late. Come on guys I know you can do better.
24176,Oh @united you never fail to disappoint #notv #nointernet #thisiswhyiwillnolongerflyyou
111793,@eLevateSpartan @JetBlue I request you tell the weather we hate it
22253,@united and now were standing outside cold waiting for luggage http://t.co/yrjHWp5zSL
12415,Finally Vacation! Too bad @AmericanAir can't get it together. Delay first flight of the day. seriously?! #aa #shortstaffedithehanger
39813,...delta stands for 'Don't Even Let Them Aboard' - I'll never fly Delta again. Never. @aubrey3AU @DeltaNewsroom @AmericanAir
148116,@BoJKim the airports are fuckin up! Had a big problem with @virginamerica on my trip to NYC
1860,Have I mentioned never fly @united
154066,@JustinNFJK @AmericanAir wait what have they done?? im confused..
33182,@united was a fan of self-publishing. makes discovery terrible.
74778,.@alaskatravelgrm That's probably why @AlaskaAir  had some (now gone) $98 fares on that route in late May/early June. @JetBlue
160028,Lesson of the day: @FlyFrontier has everything that's crappy about @SpiritAirPR except run by jerks. Just fly @SouthwestAir.
75528,@distantmantra @Seattlebeerhino @AlaskaAir @seattlebeergira The waiting is the hardest part. -Tom Petty
156671,Sometimes I read @united airlines tweets just to remind myself to never fly with them
15692,@united Queen Bee Liz Hemmings had awful services on her plane with you guys....
12403,@DScapusio @AmericanAir First-world problem. cousin!
12930,Nothing about my @jetblue morning has been #evenmorespeed - #sigh http://t.co/ThUUL0K84Q
47622,Even when I do my best to avoid @united Airlines they still manage to ruin my American Airlines trip.
92966,@united filed a claim...and now the waiting ams waiting and waiting game.
74009,@DeltaAssist you obviously didn't read what @minusmanhattan asked. Maybe this is why he wants to leave @delta.
27040,@ISMsaddles @FujiBikes @blueseventy @VirginAmerica not by choice:( Its gonna be a late night bike-build!
35353,.@SouthwestAir have approx $400 in credit missing from my acct. Halp!
53470,I hope Santa brings me a new suitcase this year. because @united destroyed mine 
29538,@SouthwestAir Is there an issue with the online check-in?
150945,@SouthwestAir Any idea on timeframe for all flights to have wifi access?  I seem to still get stuck on 300's.
54402,@united I have. but it's with Air Europa and not United. You guys want to put the screws to them for me or what?
156495,@DeltaAssist I'm flying into DTW. and it looks like I'm going to miss my flight. Tried changing it to a direct DTW-SEA but got an error help
22505,Gotta say if this was my first time flying @jetblue Id never go back! The rudest flight attendants were on my flight
29087,@AmericanAir *i am using mastercard &amp; my current address (phil) as billing address. What seems to be the problem?
161191,@OceanKirsten @theorangejules @united Same here. still waiting 
170417,Fail! @united took 75 min to kick pregnant mom off flight bc then-asleep 2 yr old cried before taxi. http://t.co/UOTpZvRx8f
47101,@united annoying men in the United club who don't know how to use their phones!  Lol
36579,"Definitely not traveling with @SouthwestAir anymore. ""Sorry we cancelled your flight and will not extend your travel funds."""
72606,First flight of 2015 with @justinthetodd ... Just two @united elites cheating on them with @JetBlue EWR - FLL
72605,First flight of 2015 with @justinthetodd ... Just two @united elites cheating on them with @JetBlue EWR - FLL
